Data,Tela,ContagemDeEventos,TotalDeUsuarios
"2024-10-01","(not set)",29166,20586
"2024-10-01","trial_white_animation_all_features",80,78
"2024-10-01","plans_offer_annual_highlighted",11,10
"2024-10-01","pro_promotion_urgent",10,10
"2024-10-01","adsfree",7,7
"2024-10-01","trial",4,4
"2024-10-01","bottom_timer_red",3,3
"2024-10-01","adsfree_promotion_lto",2,2
"2024-10-01","pro_promotion_lto",2,2
"2024-10-01","but_wait",1,1
"2024-10-01","trial_churner",1,1
"2024-10-02","(not set)",28210,20513
"2024-10-02","trial_white_animation_all_features",77,74
"2024-10-02","plans_offer_annual_highlighted",13,9
"2024-10-02","pro_promotion_urgent",8,8
"2024-10-02","adsfree",7,7
"2024-10-02","adsfree_promotion_lto",2,2
"2024-10-02","trial_churner",2,1
"2024-10-02","bottom_timer_red",1,1
"2024-10-02","but_wait",1,1
"2024-10-02","trial",1,1
"2024-10-03","(not set)",26857,19187
"2024-10-03","trial_white_animation_all_features",78,73
"2024-10-03","adsfree",9,9
"2024-10-03","pro_promotion_urgent",9,9
"2024-10-03","plans_offer_annual_highlighted",8,7
"2024-10-03","bottom_timer_red",5,3
"2024-10-03","trial",5,3
"2024-10-03","adsfree_promotion_lto",4,4
"2024-10-03","pro_promotion_lto",1,1
"2024-10-04","(not set)",27572,19573
"2024-10-04","trial_white_animation_all_features",79,77
"2024-10-04","bottom_timer_red",15,6
"2024-10-04","plans_offer_annual_highlighted",13,11
"2024-10-04","adsfree",12,12
"2024-10-04","pro_promotion_urgent",12,12
"2024-10-04","adsfree_promotion_lto",8,8
"2024-10-04","trial",5,5
"2024-10-04","breachreport_monitoring_ultra",1,1
"2024-10-04","but_wait",1,1
"2024-10-05","(not set)",26643,19127
"2024-10-05","trial_white_animation_all_features",68,64
"2024-10-05","plans_offer_annual_highlighted",11,7
"2024-10-05","adsfree",10,10
"2024-10-05","pro_promotion_urgent",8,8
"2024-10-05","bottom_timer_red",7,5
"2024-10-05","adsfree_promotion_lto",4,4
"2024-10-05","breachreport_monitoring_ultra",1,1
"2024-10-05","pro_promotion_lto",1,1
"2024-10-05","trial",1,1
"2024-10-05","trial_churner",1,1
"2024-10-06","(not set)",26608,18429
"2024-10-06","trial_white_animation_all_features",71,70
"2024-10-06","plans_offer_annual_highlighted",22,15
"2024-10-06","pro_promotion_urgent",5,5
"2024-10-06","bottom_timer_red",4,3
"2024-10-06","adsfree_promotion_lto",3,3
"2024-10-06","pro_promotion_lto",3,3
"2024-10-06","adsfree",2,2
"2024-10-06","pro_promotion",1,1
"2024-10-06","trial",1,1
"2024-10-07","(not set)",26678,18892
"2024-10-07","trial_white_animation_all_features",81,78
"2024-10-07","plans_offer_annual_highlighted",13,6
"2024-10-07","adsfree",9,9
"2024-10-07","bottom_timer_red",7,3
"2024-10-07","adsfree_promotion_lto",5,5
"2024-10-07","pro_promotion_urgent",5,5
"2024-10-07","trial",3,3
"2024-10-07","pro_promotion_lto",2,2
"2024-10-07","plans_manage",1,1
"2024-10-08","(not set)",26400,19204
"2024-10-08","trial_white_animation_all_features",88,88
"2024-10-08","pro_promotion_urgent",13,13
"2024-10-08","adsfree",11,10
"2024-10-08","plans_offer_annual_highlighted",11,10
"2024-10-08","adsfree_promotion_lto",5,5
"2024-10-08","bottom_timer_red",4,3
"2024-10-08","but_wait",1,1
"2024-10-08","pro_promotion_lto",1,1
"2024-10-08","trial",1,1
"2024-10-09","(not set)",25880,18825
"2024-10-09","trial_white_animation_all_features",62,60
"2024-10-09","plans_offer_annual_highlighted",13,10
"2024-10-09","adsfree_promotion_lto",12,12
"2024-10-09","pro_promotion_urgent",10,10
"2024-10-09","adsfree",7,7
"2024-10-09","bottom_timer_red",2,2
"2024-10-09","pro_promotion_lto",2,2
"2024-10-09","but_wait",1,1
"2024-10-10","(not set)",25278,18062
"2024-10-10","trial_white_animation_all_features",86,81
"2024-10-10","adsfree",10,10
"2024-10-10","plans_offer_annual_highlighted",7,7
"2024-10-10","trial",6,6
"2024-10-10","pro_promotion_urgent",5,5
"2024-10-10","bottom_timer_red",3,2
"2024-10-10","plans_manage",3,2
"2024-10-10","adsfree_promotion_lto",1,1
"2024-10-10","but_wait",1,1
"2024-10-11","(not set)",24172,17370
"2024-10-11","trial_white_animation_all_features",71,70
"2024-10-11","plans_offer_annual_highlighted",14,13
"2024-10-11","bottom_timer_red",7,3
"2024-10-11","pro_promotion_urgent",6,5
"2024-10-11","pro_promotion_lto",4,4
"2024-10-11","adsfree",3,3
"2024-10-11","adsfree_promotion_lto",3,3
"2024-10-11","trial",3,3
"2024-10-11","but_wait",1,1
"2024-10-12","(not set)",22738,16544
"2024-10-12","trial_white_animation_all_features",81,78
"2024-10-12","adsfree",11,11
"2024-10-12","plans_offer_annual_highlighted",10,9
"2024-10-12","bottom_timer_red",8,5
"2024-10-12","pro_promotion_urgent",7,7
"2024-10-12","trial",4,4
"2024-10-12","adsfree_promotion_lto",2,2
"2024-10-12","breachreport_monitoring_ultra",2,1
"2024-10-12","plans_manage",1,1
"2024-10-12","pro_promotion_lto",1,1
"2024-10-12","subscription_churn_alert",1,1
"2024-10-13","(not set)",23233,16680
"2024-10-13","trial_white_animation_all_features",65,64
"2024-10-13","bottom_timer_red",11,5
"2024-10-13","plans_offer_annual_highlighted",10,5
"2024-10-13","adsfree",8,8
"2024-10-13","pro_promotion_urgent",7,7
"2024-10-13","adsfree_promotion_lto",5,5
"2024-10-13","trial",2,2
"2024-10-13","bottom_with_timer_renew",1,1
"2024-10-13","pro_promotion",1,1
"2024-10-13","pro_promotion_lto",1,1
"2024-10-14","(not set)",24268,17452
"2024-10-14","trial_white_animation_all_features",65,65
"2024-10-14","plans_offer_annual_highlighted",12,8
"2024-10-14","pro_promotion_urgent",11,11
"2024-10-14","adsfree_promotion_lto",9,9
"2024-10-14","bottom_timer_red",7,4
"2024-10-14","adsfree",5,5
"2024-10-14","pro_promotion_lto",1,1
"2024-10-14","trial_churner",1,1
"2024-10-15","(not set)",23385,17127
"2024-10-15","trial_white_animation_all_features",72,71
"2024-10-15","plans_offer_annual_highlighted",11,6
"2024-10-15","adsfree",7,7
"2024-10-15","adsfree_promotion_lto",6,6
"2024-10-15","pro_promotion_urgent",6,6
"2024-10-15","trial",3,3
"2024-10-15","pro_promotion_lto",2,2
"2024-10-15","bottom_timer_red",1,1
"2024-10-15","but_wait",1,1
"2024-10-16","(not set)",23096,16802
"2024-10-16","trial_white_animation_all_features",100,100
"2024-10-16","plans_offer_annual_highlighted",11,7
"2024-10-16","adsfree",9,9
"2024-10-16","pro_promotion_urgent",8,8
"2024-10-16","adsfree_promotion_lto",6,6
"2024-10-16","bottom_timer_red",5,4
"2024-10-16","plans_manage",1,1
"2024-10-16","pro_promotion_lto",1,1
"2024-10-16","trial",1,1
"2024-10-17","(not set)",22995,16779
"2024-10-17","trial_white_animation_all_features",93,90
"2024-10-17","adsfree",16,16
"2024-10-17","plans_offer_annual_highlighted",16,11
"2024-10-17","bottom_timer_red",10,5
"2024-10-17","pro_promotion_urgent",6,6
"2024-10-17","adsfree_promotion_lto",3,3
"2024-10-17","pro_promotion_lto",2,2
"2024-10-17","trial",2,2
"2024-10-18","(not set)",23099,17056
"2024-10-18","trial_white_animation_all_features",88,86
"2024-10-18","plans_offer_annual_highlighted",16,11
"2024-10-18","adsfree",6,6
"2024-10-18","pro_promotion_urgent",5,5
"2024-10-18","but_wait",3,3
"2024-10-18","bottom_timer_red",1,1
"2024-10-18","trial",1,1
"2024-10-19","(not set)",23020,16801
"2024-10-19","trial_white_animation_all_features",82,82
"2024-10-19","plans_offer_annual_highlighted",26,10
"2024-10-19","bottom_timer_red",8,5
"2024-10-19","pro_promotion_urgent",7,7
"2024-10-19","adsfree",6,6
"2024-10-19","adsfree_promotion_lto",3,3
"2024-10-19","trial",3,3
"2024-10-19","pro_promotion_lto",2,2
"2024-10-19","but_wait",1,1
"2024-10-20","(not set)",23336,16997
"2024-10-20","trial_white_animation_all_features",97,95
"2024-10-20","pro_promotion_urgent",12,12
"2024-10-20","adsfree_promotion_lto",8,8
"2024-10-20","plans_offer_annual_highlighted",7,7
"2024-10-20","bottom_timer_red",4,4
"2024-10-20","adsfree",3,3
"2024-10-20","trial",3,3
"2024-10-20","breachreport_monitoring_ultra",1,1
"2024-10-20","but_wait",1,1
"2024-10-20","pro_promotion_lto",1,1
"2024-10-21","(not set)",23373,17425
"2024-10-21","trial_white_animation_all_features",74,73
"2024-10-21","plans_offer_annual_highlighted",18,9
"2024-10-21","pro_promotion_urgent",12,12
"2024-10-21","adsfree",10,10
"2024-10-21","bottom_timer_red",7,7
"2024-10-21","adsfree_promotion_lto",6,6
"2024-10-21","trial",3,3
"2024-10-21","but_wait",1,1
"2024-10-21","pro_promotion_lto",1,1
"2024-10-22","(not set)",22912,16941
"2024-10-22","trial_white_animation_all_features",72,71
"2024-10-22","pro_promotion_urgent",10,10
"2024-10-22","plans_offer_annual_highlighted",8,8
"2024-10-22","adsfree",6,6
"2024-10-22","adsfree_promotion_lto",5,5
"2024-10-22","bottom_timer_red",5,5
"2024-10-23","(not set)",22210,16589
"2024-10-23","trial_white_animation_all_features",73,73
"2024-10-23","plans_offer_annual_highlighted",15,8
"2024-10-23","adsfree",12,12
"2024-10-23","pro_promotion_urgent",8,8
"2024-10-23","adsfree_promotion_lto",6,6
"2024-10-23","trial",2,2
"2024-10-23","bottom_timer_red",1,1
"2024-10-23","pro_promotion_lto",1,1
"2024-10-24","(not set)",22132,16095
"2024-10-24","trial_white_animation_all_features",88,82
"2024-10-24","plans_offer_annual_highlighted",20,13
"2024-10-24","adsfree",11,10
"2024-10-24","adsfree_promotion_lto",8,8
"2024-10-24","pro_promotion_urgent",7,7
"2024-10-24","trial",5,5
"2024-10-24","bottom_timer_red",1,1
"2024-10-24","breachreport_monitoring_ultra",1,1
"2024-10-24","but_wait",1,1
"2024-10-24","pro_promotion_lto",1,1
"2024-10-24","trial_churner",1,1
"2024-10-24","trial_ultra",1,1
"2024-10-25","(not set)",20469,15184
"2024-10-25","trial_white_animation_all_features",86,85
"2024-10-25","plans_offer_annual_highlighted",9,7
"2024-10-25","pro_promotion_urgent",9,9
"2024-10-25","adsfree",7,7
"2024-10-25","adsfree_promotion_lto",7,7
"2024-10-25","bottom_timer_red",5,3
"2024-10-25","breachreport_monitoring_ultra",1,1
"2024-10-25","pro_promotion_lto",1,1
"2024-10-25","trial",1,1
"2024-10-26","(not set)",20566,15030
"2024-10-26","trial_white_animation_all_features",79,76
"2024-10-26","plans_offer_annual_highlighted",9,7
"2024-10-26","pro_promotion_urgent",8,8
"2024-10-26","bottom_timer_red",3,2
"2024-10-26","adsfree",2,2
"2024-10-26","adsfree_promotion_lto",2,2
"2024-10-26","but_wait",1,1
"2024-10-27","(not set)",20329,14815
"2024-10-27","trial_white_animation_all_features",79,79
"2024-10-27","plans_offer_annual_highlighted",12,8
"2024-10-27","adsfree",9,9
"2024-10-27","pro_promotion_lto",4,4
"2024-10-27","bottom_timer_red",3,2
"2024-10-27","pro_promotion_urgent",3,3
"2024-10-27","adsfree_promotion_lto",2,2
"2024-10-28","(not set)",21893,15923
"2024-10-28","trial_white_animation_all_features",103,102
"2024-10-28","plans_offer_annual_highlighted",23,13
"2024-10-28","adsfree",13,13
"2024-10-28","pro_promotion_urgent",10,10
"2024-10-28","adsfree_promotion_lto",9,8
"2024-10-28","trial",4,4
"2024-10-28","bottom_timer_red",3,3
"2024-10-28","but_wait",2,2
"2024-10-28","pro_promotion_lto",2,2
"2024-10-28","adsfree_toggle_switch",1,1
"2024-10-28","breachreport_monitoring_ultra",1,1
"2024-10-29","(not set)",21124,15620
"2024-10-29","trial_white_animation_all_features",101,98
"2024-10-29","plans_offer_annual_highlighted",16,10
"2024-10-29","bottom_timer_red",10,5
"2024-10-29","adsfree_promotion_lto",5,5
"2024-10-29","pro_promotion_urgent",5,5
"2024-10-29","adsfree",3,3
"2024-10-29","but_wait",2,2
"2024-10-29","trial",2,2
"2024-10-29","breachreport_monitoring_ultra",1,1
"2024-10-30","(not set)",20989,15220
"2024-10-30","trial_white_animation_all_features",185,179
"2024-10-30","adsfree",34,34
"2024-10-30","plans_offer_annual_highlighted",19,15
"2024-10-30","pro_promotion_urgent",9,9
"2024-10-30","bottom_timer_red",8,4
"2024-10-30","adsfree_promotion_lto",4,4
"2024-10-30","trial",3,1
"2024-10-30","trial_churner",2,2
"2024-10-30","adsfree_toggle_switch",1,1
"2024-10-30","breachreport_monitoring_ultra",1,1
"2024-10-30","pro_promotion_lto",1,1
"2024-10-31","(not set)",21990,15755
"2024-10-31","trial_white_animation_all_features",81,78
"2024-10-31","adsfree",10,10
"2024-10-31","plans_offer_annual_highlighted",10,9
"2024-10-31","bottom_timer_red",9,5
"2024-10-31","trial",6,6
"2024-10-31","pro_promotion_urgent",2,2
"2024-10-31","adsfree_promotion_lto",1,1
"2024-10-31","bottom_with_timer_renew",1,1
"2024-10-31","plans_manage",1,1
"2024-10-31","subscription_churn_alert",1,1
"2024-11-01","(not set)",23389,16743
"2024-11-01","trial_white_animation_all_features",77,76
"2024-11-01","pro_promotion_urgent",16,15
"2024-11-01","plans_offer_annual_highlighted",14,11
"2024-11-01","bottom_timer_red",9,3
"2024-11-01","adsfree",8,7
"2024-11-01","adsfree_promotion_lto",4,4
"2024-11-01","trial",4,4
"2024-11-02","(not set)",24433,17782
"2024-11-02","trial_white_animation_all_features",100,98
"2024-11-02","plans_offer_annual_highlighted",14,11
"2024-11-02","bottom_timer_red",12,5
"2024-11-02","adsfree",6,6
"2024-11-02","pro_promotion_urgent",6,6
"2024-11-02","adsfree_promotion_lto",5,5
"2024-11-02","trial",2,2
"2024-11-02","pro_promotion_lto",1,1
"2024-11-03","(not set)",25146,17925
"2024-11-03","trial_white_animation_all_features",109,106
"2024-11-03","plans_offer_annual_highlighted",17,10
"2024-11-03","adsfree",7,7
"2024-11-03","pro_promotion_urgent",7,6
"2024-11-03","adsfree_promotion_lto",5,5
"2024-11-03","trial",4,4
"2024-11-03","bottom_timer_red",2,2
"2024-11-03","trial_churner",1,1
"2024-11-04","(not set)",25421,18448
"2024-11-04","trial_white_animation_all_features",77,76
"2024-11-04","plans_offer_annual_highlighted",19,15
"2024-11-04","pro_promotion_urgent",12,11
"2024-11-04","bottom_timer_black_friday",9,8
"2024-11-04","adsfree",6,6
"2024-11-04","adsfree_promotion_lto",6,6
"2024-11-04","bottom_timer_red",3,3
"2024-11-04","but_wait",1,1
"2024-11-04","trial",1,1
"2024-11-05","(not set)",24918,18051
"2024-11-05","trial_white_animation_all_features",113,113
"2024-11-05","bottom_timer_black_friday",16,15
"2024-11-05","plans_offer_annual_highlighted",10,8
"2024-11-05","adsfree",7,7
"2024-11-05","pro_promotion_urgent",4,3
"2024-11-05","adsfree_promotion_lto",3,3
"2024-11-05","trial",3,3
"2024-11-05","breachreport_monitoring_ultra",2,1
"2024-11-05","bottom_timer_red",1,1
"2024-11-05","plans_manage",1,1
"2024-11-05","trial_churner",1,1
"2024-11-06","(not set)",24456,17558
"2024-11-06","trial_white_animation_all_features",111,110
"2024-11-06","bottom_timer_black_friday",23,15
"2024-11-06","pro_promotion_urgent",11,11
"2024-11-06","adsfree",10,10
"2024-11-06","plans_offer_annual_highlighted",10,9
"2024-11-06","adsfree_promotion_lto",4,4
"2024-11-06","trial",2,2
"2024-11-06","but_wait",1,1
"2024-11-06","pro_promotion_lto",1,1
"2024-11-07","(not set)",23125,16989
"2024-11-07","trial_white_animation_all_features",93,93
"2024-11-07","bottom_timer_black_friday",43,17
"2024-11-07","plans_offer_annual_highlighted",14,13
"2024-11-07","adsfree",9,9
"2024-11-07","adsfree_promotion_lto",6,6
"2024-11-07","pro_promotion_urgent",6,6
"2024-11-07","bottom_timer_red",4,1
"2024-11-07","trial",3,3
"2024-11-07","but_wait",1,1
"2024-11-07","pro_promotion_lto",1,1
"2024-11-08","(not set)",22541,16762
"2024-11-08","trial_white_animation_all_features",106,104
"2024-11-08","bottom_timer_black_friday",33,18
"2024-11-08","adsfree",13,11
"2024-11-08","pro_promotion_urgent",7,7
"2024-11-08","plans_offer_annual_highlighted",5,5
"2024-11-08","trial",4,4
"2024-11-08","adsfree_promotion_lto",3,3
"2024-11-08","bottom_with_timer_renew",1,1
"2024-11-08","breachreport_monitoring_ultra",1,1
"2024-11-09","(not set)",22718,16314
"2024-11-09","trial_white_animation_all_features",93,93
"2024-11-09","bottom_timer_black_friday",45,28
"2024-11-09","plans_offer_annual_highlighted",13,10
"2024-11-09","pro_promotion_urgent",11,11
"2024-11-09","adsfree",8,8
"2024-11-09","adsfree_promotion_lto",5,5
"2024-11-09","pro_promotion_lto",4,4
"2024-11-09","trial",3,3
"2024-11-09","but_wait",1,1
"2024-11-10","(not set)",21452,15525
"2024-11-10","trial_white_animation_all_features",95,94
"2024-11-10","bottom_timer_black_friday",23,16
"2024-11-10","plans_offer_annual_highlighted",17,13
"2024-11-10","pro_promotion_urgent",8,8
"2024-11-10","adsfree_promotion_lto",6,6
"2024-11-10","adsfree",5,5
"2024-11-10","but_wait",1,1
"2024-11-10","plans_manage",1,1
"2024-11-10","subscription_churn_alert",1,1
"2024-11-10","trial",1,1
"2024-11-11","(not set)",22995,16699
"2024-11-11","trial_white_animation_all_features",104,104
"2024-11-11","bottom_timer_black_friday",38,15
"2024-11-11","adsfree",9,9
"2024-11-11","plans_offer_annual_highlighted",8,8
"2024-11-11","pro_promotion_urgent",8,8
"2024-11-11","adsfree_promotion_lto",3,3
"2024-11-11","pro_promotion_lto",2,2
"2024-11-11","but_wait",1,1
"2024-11-12","(not set)",23109,16588
"2024-11-12","trial_white_animation_all_features",94,93
"2024-11-12","bottom_timer_black_friday",14,9
"2024-11-12","adsfree",6,6
"2024-11-12","pro_promotion_urgent",6,6
"2024-11-12","plans_offer_annual_highlighted",5,5
"2024-11-12","adsfree_promotion_lto",4,4
"2024-11-12","bottom_timer_red",2,1
"2024-11-12","trial",2,2
"2024-11-12","breachreport_monitoring_ultra",1,1
"2024-11-12","pro_promotion_lto",1,1
"2024-11-13","(not set)",22815,16728
"2024-11-13","trial_white_animation_all_features",103,102
"2024-11-13","bottom_timer_black_friday",31,20
"2024-11-13","adsfree",10,10
"2024-11-13","plans_offer_annual_highlighted",10,8
"2024-11-13","pro_promotion_urgent",8,8
"2024-11-13","adsfree_promotion_lto",3,3
"2024-11-13","pro_promotion_lto",2,2
"2024-11-13","trial",2,2
"2024-11-13","adsfree_toggle_switch",1,1
"2024-11-13","but_wait",1,1
"2024-11-14","(not set)",21595,15784
"2024-11-14","trial_white_animation_all_features",109,102
"2024-11-14","bottom_timer_black_friday",18,15
"2024-11-14","plans_offer_annual_highlighted",15,11
"2024-11-14","adsfree",8,8
"2024-11-14","pro_promotion_urgent",5,5
"2024-11-14","but_wait",2,2
"2024-11-14","adsfree_promotion_lto",1,1
"2024-11-14","bottom_timer_red",1,1
"2024-11-14","breachreport_monitoring_ultra",1,1
"2024-11-14","pro_promotion_lto",1,1
"2024-11-14","trial",1,1
"2024-11-15","(not set)",22601,16358
"2024-11-15","trial_white_animation_all_features",134,130
"2024-11-15","bottom_timer_black_friday",42,17
"2024-11-15","pro_promotion_urgent",13,11
"2024-11-15","adsfree",10,10
"2024-11-15","plans_offer_annual_highlighted",7,7
"2024-11-15","adsfree_promotion_lto",5,5
"2024-11-15","but_wait",2,2
"2024-11-15","trial",2,2
"2024-11-15","bottom_timer_red",1,1
"2024-11-15","pro_promotion_lto",1,1
"2024-11-16","(not set)",25827,19331
"2024-11-16","trial_white_animation_all_features",106,105
"2024-11-16","bottom_timer_black_friday",49,25
"2024-11-16","plans_offer_annual_highlighted",11,10
"2024-11-16","adsfree",9,9
"2024-11-16","pro_promotion_urgent",8,8
"2024-11-16","adsfree_promotion_lto",2,2
"2024-11-16","trial",2,2
"2024-11-16","bottom_timer_red",1,1
"2024-11-16","but_wait",1,1
"2024-11-17","(not set)",28440,21352
"2024-11-17","trial_white_animation_all_features",106,105
"2024-11-17","bottom_timer_black_friday",34,18
"2024-11-17","adsfree",10,10
"2024-11-17","plans_offer_annual_highlighted",8,7
"2024-11-17","pro_promotion_urgent",7,7
"2024-11-17","adsfree_promotion_lto",3,3
"2024-11-17","pro_promotion_lto",2,2
"2024-11-18","(not set)",30996,23207
"2024-11-18","trial_white_animation_all_features",107,105
"2024-11-18","bottom_timer_black_friday",31,17
"2024-11-18","plans_offer_annual_highlighted",18,11
"2024-11-18","pro_promotion_urgent",9,9
"2024-11-18","adsfree",4,4
"2024-11-18","adsfree_promotion_lto",3,3
"2024-11-19","(not set)",30688,23340
"2024-11-19","trial_white_animation_all_features",92,90
"2024-11-19","bottom_timer_black_friday",39,22
"2024-11-19","plans_offer_annual_highlighted",17,14
"2024-11-19","pro_promotion_urgent",15,15
"2024-11-19","adsfree",9,9
"2024-11-19","adsfree_promotion_lto",5,5
"2024-11-19","but_wait",2,2
"2024-11-19","pro_promotion_lto",2,2
"2024-11-19","trial",2,2
"2024-11-20","(not set)",31359,23409
"2024-11-20","trial_white_animation_all_features",125,122
"2024-11-20","bottom_timer_black_friday",29,15
"2024-11-20","adsfree",10,10
"2024-11-20","plans_offer_annual_highlighted",9,8
"2024-11-20","pro_promotion_urgent",8,8
"2024-11-20","adsfree_promotion_lto",5,5
"2024-11-20","pro_promotion_lto",3,3
"2024-11-20","trial",2,2
"2024-11-20","bottom_timer_red",1,1
"2024-11-20","but_wait",1,1
"2024-11-21","(not set)",31315,23806
"2024-11-21","trial_white_animation_all_features",105,104
"2024-11-21","bottom_timer_black_friday",39,17
"2024-11-21","plans_offer_annual_highlighted",11,11
"2024-11-21","pro_promotion_urgent",10,10
"2024-11-21","adsfree",6,5
"2024-11-21","trial",4,4
"2024-11-21","but_wait",2,2
"2024-11-21","adsfree_promotion_lto",1,1
"2024-11-21","pro_promotion_lto",1,1
"2024-11-22","(not set)",31352,24005
"2024-11-22","trial_white_animation_all_features",94,94
"2024-11-22","bottom_timer_black_friday",28,10
"2024-11-22","plans_offer_annual_highlighted",6,5
"2024-11-22","pro_promotion_urgent",4,4
"2024-11-22","adsfree",3,3
"2024-11-22","adsfree_promotion_lto",3,3
"2024-11-22","pro_promotion_lto",1,1
"2024-11-22","trial",1,1
"2024-11-22","trial_churner",1,1
"2024-11-23","(not set)",30877,23010
"2024-11-23","trial_white_animation_all_features",99,97
"2024-11-23","bottom_timer_black_friday",36,16
"2024-11-23","pro_promotion_urgent",12,12
"2024-11-23","plans_offer_annual_highlighted",10,10
"2024-11-23","adsfree",3,3
"2024-11-23","adsfree_promotion_lto",2,2
"2024-11-23","pro_promotion_lto",1,1
"2024-11-23","trial",1,1
"2024-11-24","(not set)",29600,22283
"2024-11-24","trial_white_animation_all_features",104,104
"2024-11-24","bottom_timer_black_friday",40,20
"2024-11-24","plans_offer_annual_highlighted",26,17
"2024-11-24","adsfree",9,9
"2024-11-24","pro_promotion_urgent",9,9
"2024-11-24","adsfree_promotion_lto",4,4
"2024-11-24","but_wait",2,2
"2024-11-24","trial",2,2
"2024-11-25","(not set)",30135,22817
"2024-11-25","trial_white_animation_all_features",101,101
"2024-11-25","bottom_timer_black_friday",29,18
"2024-11-25","pro_promotion_urgent",10,10
"2024-11-25","plans_offer_annual_highlighted",9,8
"2024-11-25","adsfree",6,6
"2024-11-25","trial",4,4
"2024-11-25","pro_promotion_lto",3,3
"2024-11-25","adsfree_promotion_lto",2,2
"2024-11-25","but_wait",1,1
"2024-11-26","(not set)",29944,22677
"2024-11-26","trial_white_animation_all_features",231,226
"2024-11-26","adsfree",60,59
"2024-11-26","plans_offer_annual_highlighted",33,28
"2024-11-26","bottom_timer_black_friday",31,15
"2024-11-26","pro_promotion_urgent",13,13
"2024-11-26","adsfree_promotion_lto",5,5
"2024-11-26","breachreport_monitoring_ultra",3,2
"2024-11-26","bottom_timer_red",1,1
"2024-11-26","plans_manage",1,1
"2024-11-26","pro_promotion_lto",1,1
"2024-11-26","trial",1,1
"2024-11-27","(not set)",30439,23236
"2024-11-27","trial_white_animation_all_features",97,95
"2024-11-27","bottom_timer_black_friday",25,15
"2024-11-27","plans_offer_annual_highlighted",16,11
"2024-11-27","pro_promotion_urgent",12,12
"2024-11-27","adsfree",11,11
"2024-11-27","adsfree_promotion_lto",4,4
"2024-11-27","trial",2,2
"2024-11-27","bottom_timer_red",1,1
"2024-11-27","trial_churner",1,1
"2024-11-28","(not set)",30566,23142
"2024-11-28","trial_white_animation_all_features",110,99
"2024-11-28","bottom_timer_black_friday",32,17
"2024-11-28","plans_offer_annual_highlighted",21,15
"2024-11-28","adsfree",16,15
"2024-11-28","pro_promotion_urgent",11,11
"2024-11-28","adsfree_promotion_lto",5,5
"2024-11-28","pro_promotion_lto",3,3
"2024-11-28","trial",2,2
"2024-11-28","bottom_timer_red",1,1
"2024-11-28","but_wait",1,1
"2024-11-28","but_wait_screen_animated",1,1
"2024-11-29","(not set)",29733,22464
"2024-11-29","trial_white_animation_all_features",115,114
"2024-11-29","bottom_timer_black_friday",20,15
"2024-11-29","plans_offer_annual_highlighted",15,13
"2024-11-29","adsfree",8,8
"2024-11-29","pro_promotion_urgent",6,6
"2024-11-29","bottom_timer_red",4,1
"2024-11-29","adsfree_promotion_lto",3,3
"2024-11-29","but_wait",2,2
"2024-11-29","trial_churner",2,2
"2024-11-30","(not set)",29121,21661
"2024-11-30","trial_white_animation_all_features",141,137
"2024-11-30","bottom_timer_black_friday",15,11
"2024-11-30","pro_promotion_urgent",11,10
"2024-11-30","adsfree",10,10
"2024-11-30","plans_offer_annual_highlighted",8,7
"2024-11-30","adsfree_promotion_lto",4,3
"2024-11-30","bottom_timer_red",1,1
"2024-11-30","pro_promotion_lto",1,1
"2024-12-01","(not set)",29119,21865
"2024-12-01","trial_white_animation_all_features",107,107
"2024-12-01","adsfree",12,12
"2024-12-01","plans_offer_annual_highlighted",11,8
"2024-12-01","bottom_timer_black_friday",10,7
"2024-12-01","pro_promotion_urgent",10,10
"2024-12-01","adsfree_promotion_lto",5,5
"2024-12-01","plans_manage",3,2
"2024-12-01","trial",2,2
"2024-12-01","pro_promotion_lto",1,1
"2024-12-02","(not set)",30097,22758
"2024-12-02","trial_white_animation_all_features",125,125
"2024-12-02","plans_offer_annual_highlighted",15,13
"2024-12-02","adsfree",12,12
"2024-12-02","bottom_timer_black_friday",11,9
"2024-12-02","pro_promotion_urgent",10,9
"2024-12-02","adsfree_promotion_lto",2,2
"2024-12-02","trial",2,2
"2024-12-02","plans_manage",1,1
"2024-12-03","(not set)",29408,22022
"2024-12-03","trial_white_animation_all_features",117,117
"2024-12-03","bottom_timer_black_friday",17,14
"2024-12-03","plans_offer_annual_highlighted",12,11
"2024-12-03","pro_promotion_urgent",7,7
"2024-12-03","adsfree",3,3
"2024-12-03","adsfree_promotion_lto",3,3
"2024-12-03","pro_promotion_lto",2,2
"2024-12-03","trial",2,2
"2024-12-03","trial_churner",2,1
"2024-12-04","(not set)",30644,22279
"2024-12-04","trial_white_animation_all_features",109,103
"2024-12-04","adsfree",19,19
"2024-12-04","plans_offer_annual_highlighted",16,12
"2024-12-04","bottom_timer_black_friday",13,10
"2024-12-04","pro_promotion_urgent",10,9
"2024-12-04","adsfree_promotion_lto",2,2
"2024-12-04","bottom_timer_red",1,1
"2024-12-04","breachreport_monitoring_ultra",1,1
"2024-12-04","plans_manage",1,1
"2024-12-04","pro_promotion_lto",1,1
"2024-12-04","trial",1,1
"2024-12-04","trial_churner",1,1
"2024-12-05","(not set)",29485,21675
"2024-12-05","trial_white_animation_all_features",123,121
"2024-12-05","plans_offer_annual_highlighted",28,22
"2024-12-05","adsfree",23,23
"2024-12-05","pro_promotion_urgent",11,10
